Property_ID,Building_ID,Parcel_ID,Floor_No,Unit_No,Area_sq_m,Property_Type,Prototype_3D_ULPIN
PROP-B039-F02-U201,B039,LP039,2,201,170.6,Residential,IND-AP-VSP-DVD-LP039-B039-F02-201
PROP-B039-F03-U301,B039,LP039,3,301,170.6,Residential,IND-AP-VSP-DVD-LP039-B039-F03-301
PROP-B040-F01-U101,B040,LP040,1,101,205.8,Residential,IND-AP-VSP-DVD-LP040-B040-F01-101
PROP-B040-F02-U201,B040,LP040,2,201,205.8,Residential,IND-AP-VSP-DVD-LP040-B040-F02-201
PROP-B041-F01-U101,B041,LP041,1,101,182.3,Residential,IND-AP-VSP-DVD-LP041-B041-F01-101
PROP-B041-F02-U201,B041,LP041,2,201,182.3,Residential,IND-AP-VSP-DVD-LP041-B041-F02-201
PROP-B042-F01-U101,B042,LP042,1,101,129,Residential,IND-AP-VSP-DVD-LP042-B042-F01-101
PROP-B042-F02-U201,B042,LP042,2,201,129,Residential,IND-AP-VSP-DVD-LP042-B042-F02-201
PROP-B043-F01-U101,B043,LP043,1,101,202.7,Residential,IND-AP-VSP-DVD-LP043-B043-F01-101
PROP-B043-F02-U201,B043,LP043,2,201,202.7,Residential,IND-AP-VSP-DVD-LP043-B043-F02-201
PROP-B044-F01-U101,B044,LP044,1,101,218,Residential,IND-AP-VSP-DVD-LP044-B044-F01-101
PROP-B044-F02-U201,B044,LP044,2,201,218,Residential,IND-AP-VSP-DVD-LP044-B044-F02-201
PROP-B045-F01-U101,B045,LP045,1,101,178.5,Residential,IND-AP-VSP-DVD-LP045-B045-F01-101
PROP-B045-F02-U201,B045,LP045,2,201,178.5,Residential,IND-AP-VSP-DVD-LP045-B045-F02-201
PROP-B046-F01-U101,B046,LP046,1,101,182.8,Residential,IND-AP-VSP-DVD-LP046-B046-F01-101
PROP-B046-F02-U201,B046,LP046,2,201,182.8,Residential,IND-AP-VSP-DVD-LP046-B046-F02-201
PROP-B047-F01-U101,B047,LP047,1,101,223.6,Residential,IND-AP-VSP-DVD-LP047-B047-F01-101
PROP-B047-F02-U201,B047,LP047,2,201,223.6,Residential,IND-AP-VSP-DVD-LP047-B047-F02-201
PROP-B047-F03-U301,B047,LP047,3,301,223.6,Residential,IND-AP-VSP-DVD-LP047-B047-F03-301
PROP-B048-F01-U101,B048,LP048,1,101,128.3,Residential,IND-AP-VSP-DVD-LP048-B048-F01-101
PROP-B048-F02-U201,B048,LP048,2,201,128.3,Residential,IND-AP-VSP-DVD-LP048-B048-F02-201
PROP-B049-F01-U101,B049,LP049,1,101,104.1,Residential,IND-AP-VSP-DVD-LP049-B049-F01-101
PROP-B049-F02-U201,B049,LP049,2,201,104.1,Residential,IND-AP-VSP-DVD-LP049-B049-F02-201
PROP-B050-F01-U101,B050,LP050,1,101,108,Residential,IND-AP-VSP-DVD-LP050-B050-F01-101
PROP-B050-F02-U201,B050,LP050,2,201,108,Residential,IND-AP-VSP-DVD-LP050-B050-F02-201
PROP-B051-F01-U101,B051,LP051,1,101,126,Residential,IND-AP-VSP-DVD-LP051-B051-F01-101
PROP-B051-F02-U201,B051,LP051,2,201,126,Residential,IND-AP-VSP-DVD-LP051-B051-F02-201
PROP-B052-F01-U101,B052,LP052,1,101,98.7,Residential,IND-AP-VSP-DVD-LP052-B052-F01-101
PROP-B052-F02-U201,B052,LP052,2,201,98.7,Residential,IND-AP-VSP-DVD-LP052-B052-F02-201
PROP-B053-F01-U101,B053,LP053,1,101,114.6,Residential,IND-AP-VSP-DVD-LP053-B053-F01-101
PROP-B053-F02-U201,B053,LP053,2,201,114.6,Residential,IND-AP-VSP-DVD-LP053-B053-F02-201
PROP-B054-F01-U101,B054,LP054,1,101,141.8,Residential,IND-AP-VSP-DVD-LP054-B054-F01-101
PROP-B054-F02-U201,B054,LP054,2,201,141.8,Residential,IND-AP-VSP-DVD-LP054-B054-F02-201
PROP-B055-F01-U101,B055,LP055,1,101,90.9,Residential,IND-AP-VSP-DVD-LP055-B055-F01-101
PROP-B055-F02-U201,B055,LP055,2,201,90.9,Residential,IND-AP-VSP-DVD-LP055-B055-F02-201
PROP-B056-F01-U101,B056,LP056,1,101,130.6,Residential,IND-AP-VSP-DVD-LP056-B056-F01-101
PROP-B056-F02-U201,B056,LP056,2,201,130.6,Residential,IND-AP-VSP-DVD-LP056-B056-F02-201
PROP-B057-F01-U101,B057,LP057,1,101,119.5,Residential,IND-AP-VSP-DVD-LP057-B057-F01-101
PROP-B057-F02-U201,B057,LP057,2,201,119.5,Residential,IND-AP-VSP-DVD-LP057-B057-F02-201
PROP-B058-F01-U101,B058,LP058,1,101,168.6,Residential,IND-AP-VSP-DVD-LP058-B058-F01-101
PROP-B058-F02-U201,B058,LP058,2,201,168.6,Residential,IND-AP-VSP-DVD-LP058-B058-F02-201
PROP-B058-F03-U301,B058,LP058,3,301,168.6,Residential,IND-AP-VSP-DVD-LP058-B058-F03-301
PROP-B059-F01-U101,B059,LP059,1,101,113.2,Residential,IND-AP-VSP-DVD-LP059-B059-F01-101
PROP-B059-F02-U201,B059,LP059,2,201,113.2,Residential,IND-AP-VSP-DVD-LP059-B059-F02-201
PROP-B060-F01-U101,B060,LP060,1,101,121.2,Residential,IND-AP-VSP-DVD-LP060-B060-F01-101
PROP-B060-F02-U201,B060,LP060,2,201,121.2,Residential,IND-AP-VSP-DVD-LP060-B060-F02-201
PROP-B061-F01-U101,B061,LP061,1,101,100.6,Residential,IND-AP-VSP-DVD-LP061-B061-F01-101
PROP-B061-F02-U201,B061,LP061,2,201,100.6,Residential,IND-AP-VSP-DVD-LP061-B061-F02-201
PROP-B062-F01-U101,B062,LP062,1,101,162.3,Residential,IND-AP-VSP-DVD-LP062-B062-F01-101
PROP-B062-F02-U201,B062,LP062,2,201,162.3,Residential,IND-AP-VSP-DVD-LP062-B062-F02-201
PROP-B063-F01-U101,B063,LP063,1,101,151.7,Residential,IND-AP-VSP-DVD-LP063-B063-F01-101
PROP-B063-F02-U201,B063,LP063,2,201,151.7,Residential,IND-AP-VSP-DVD-LP063-B063-F02-201
PROP-B064-F01-U101,B064,LP064,1,101,123.6,Residential,IND-AP-VSP-DVD-LP064-B064-F01-101
PROP-B064-F02-U201,B064,LP064,2,201,123.6,Residential,IND-AP-VSP-DVD-LP064-B064-F02-201
PROP-B065-F01-U101,B065,LP065,1,101,125.6,Residential,IND-AP-VSP-DVD-LP065-B065-F01-101
PROP-B065-F02-U201,B065,LP065,2,201,125.6,Residential,IND-AP-VSP-DVD-LP065-B065-F02-201
PROP-B066-F01-U101,B066,LP066,1,101,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F01-101
PROP-B066-F01-U102,B066,LP066,1,102,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F01-102
PROP-B066-F01-U103,B066,LP066,1,103,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F01-103
PROP-B066-F01-U104,B066,LP066,1,104,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F01-104
PROP-B066-F02-U201,B066,LP066,2,201,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F02-201
PROP-B066-F02-U202,B066,LP066,2,202,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F02-202
PROP-B066-F02-U203,B066,LP066,2,203,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F02-203
PROP-B066-F02-U204,B066,LP066,2,204,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F02-204
PROP-B066-F03-U301,B066,LP066,3,301,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F03-301
PROP-B066-F03-U302,B066,LP066,3,302,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F03-302
PROP-B066-F03-U303,B066,LP066,3,303,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F03-303
PROP-B066-F03-U304,B066,LP066,3,304,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F03-304
PROP-B066-F04-U401,B066,LP066,4,401,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F04-401
PROP-B066-F04-U402,B066,LP066,4,402,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F04-402
PROP-B066-F04-U403,B066,LP066,4,403,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F04-403
PROP-B066-F04-U404,B066,LP066,4,404,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F04-404
PROP-B066-F05-U501,B066,LP066,5,501,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F05-501
PROP-B066-F05-U502,B066,LP066,5,502,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F05-502
PROP-B066-F05-U503,B066,LP066,5,503,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F05-503
PROP-B066-F05-U504,B066,LP066,5,504,34.1,Residential,IND-AP-VSP-DVD-LP066-B066-F05-504
PROP-B067-F01-U101,B067,LP067,1,101,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F01-101
PROP-B067-F01-U102,B067,LP067,1,102,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F01-102
PROP-B067-F01-U103,B067,LP067,1,103,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F01-103
PROP-B067-F01-U104,B067,LP067,1,104,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F01-104
PROP-B067-F02-U201,B067,LP067,2,201,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F02-201
PROP-B067-F02-U202,B067,LP067,2,202,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F02-202
PROP-B067-F02-U203,B067,LP067,2,203,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F02-203
PROP-B067-F02-U204,B067,LP067,2,204,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F02-204
PROP-B067-F03-U301,B067,LP067,3,301,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F03-301
PROP-B067-F03-U302,B067,LP067,3,302,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F03-302
PROP-B067-F03-U303,B067,LP067,3,303,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F03-303
PROP-B067-F03-U304,B067,LP067,3,304,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F03-304
PROP-B067-F04-U401,B067,LP067,4,401,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F04-401
PROP-B067-F04-U402,B067,LP067,4,402,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F04-402
PROP-B067-F04-U403,B067,LP067,4,403,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F04-403
PROP-B067-F04-U404,B067,LP067,4,404,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F04-404
PROP-B067-F05-U501,B067,LP067,5,501,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F05-501
PROP-B067-F05-U502,B067,LP067,5,502,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F05-502
PROP-B067-F05-U503,B067,LP067,5,503,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F05-503
PROP-B067-F05-U504,B067,LP067,5,504,49.3,Residential,IND-AP-VSP-DVD-LP067-B067-F05-504
PROP-B068-F01-U101,B068,LP068,1,101,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F01-101
PROP-B068-F01-U102,B068,LP068,1,102,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F01-102
PROP-B068-F01-U103,B068,LP068,1,103,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F01-103
PROP-B068-F01-U104,B068,LP068,1,104,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F01-104
PROP-B068-F02-U201,B068,LP068,2,201,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F02-201
PROP-B068-F02-U202,B068,LP068,2,202,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F02-202
PROP-B068-F02-U203,B068,LP068,2,203,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F02-203
PROP-B068-F02-U204,B068,LP068,2,204,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F02-204
PROP-B068-F03-U301,B068,LP068,3,301,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F03-301
PROP-B068-F03-U302,B068,LP068,3,302,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F03-302
PROP-B068-F03-U303,B068,LP068,3,303,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F03-303
PROP-B068-F03-U304,B068,LP068,3,304,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F03-304
PROP-B068-F04-U401,B068,LP068,4,401,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F04-401
PROP-B068-F04-U402,B068,LP068,4,402,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F04-402
PROP-B068-F04-U403,B068,LP068,4,403,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F04-403
PROP-B068-F04-U404,B068,LP068,4,404,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F04-404
PROP-B068-F05-U501,B068,LP068,5,501,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F05-501
PROP-B068-F05-U502,B068,LP068,5,502,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F05-502
PROP-B068-F05-U503,B068,LP068,5,503,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F05-503
PROP-B068-F05-U504,B068,LP068,5,504,54.4,Residential,IND-AP-VSP-DVD-LP068-B068-F05-504
PROP-B069-F01-U101,B069,LP069,1,101,176.5,Residential,IND-AP-VSP-DVD-LP069-B069-F01-101
PROP-B069-F02-U201,B069,LP069,2,201,176.5,Residential,IND-AP-VSP-DVD-LP069-B069-F02-201
PROP-B070-F01-U101,B070,LP070,1,101,111,Residential,IND-AP-VSP-DVD-LP070-B070-F01-101
PROP-B070-F02-U201,B070,LP070,2,201,111,Residential,IND-AP-VSP-DVD-LP070-B070-F02-201
PROP-B071-F01-U101,B071,LP071,1,101,127.3,Residential,IND-AP-VSP-DVD-LP071-B071-F01-101
PROP-B071-F02-U201,B071,LP071,2,201,127.3,Residential,IND-AP-VSP-DVD-LP071-B071-F02-201
PROP-B072-F01-U101,B072,LP072,1,101,127.1,Residential,IND-AP-VSP-DVD-LP072-B072-F01-101
PROP-B072-F02-U201,B072,LP072,2,201,127.1,Residential,IND-AP-VSP-DVD-LP072-B072-F02-201
PROP-B073-F01-U101,B073,LP073,1,101,120.2,Residential,IND-AP-VSP-DVD-LP073-B073-F01-101
PROP-B073-F02-U201,B073,LP073,2,201,120.2,Residential,IND-AP-VSP-DVD-LP073-B073-F02-201
PROP-B074-F01-U101,B074,LP074,1,101,229.7,Residential,IND-AP-VSP-DVD-LP074-B074-F01-101
PROP-B074-F02-U201,B074,LP074,2,201,229.7,Residential,IND-AP-VSP-DVD-LP074-B074-F02-201
PROP-B075-F01-U101,B075,LP075,1,101,110.1,Residential,IND-AP-VSP-DVD-LP075-B075-F01-101
PROP-B075-F02-U201,B075,LP075,2,201,110.1,Residential,IND-AP-VSP-DVD-LP075-B075-F02-201
PROP-B075-F03-U301,B075,LP075,3,301,110.1,Residential,IND-AP-VSP-DVD-LP075-B075-F03-301
PROP-B076-F01-U101,B076,LP076,1,101,99.6,Residential,IND-AP-VSP-DVD-LP076-B076-F01-101
PROP-B076-F02-U201,B076,LP076,2,201,99.6,Residential,IND-AP-VSP-DVD-LP076-B076-F02-201
PROP-B076-F03-U301,B076,LP076,3,301,99.6,Residential,IND-AP-VSP-DVD-LP076-B076-F03-301
PROP-B077-F01-U101,B077,LP077,1,101,140.9,Residential,IND-AP-VSP-DVD-LP077-B077-F01-101
PROP-B077-F02-U201,B077,LP077,2,201,140.9,Residential,IND-AP-VSP-DVD-LP077-B077-F02-201
PROP-B077-F03-U301,B077,LP077,3,301,140.9,Residential,IND-AP-VSP-DVD-LP077-B077-F03-301
PROP-B078-F01-U101,B078,LP078,1,101,116.5,Residential,IND-AP-VSP-DVD-LP078-B078-F01-101
PROP-B078-F02-U201,B078,LP078,2,201,116.5,Residential,IND-AP-VSP-DVD-LP078-B078-F02-201
PROP-B079-F01-U101,B079,LP079,1,101,130,Residential,IND-AP-VSP-DVD-LP079-B079-F01-101
PROP-B079-F02-U201,B079,LP079,2,201,130,Residential,IND-AP-VSP-DVD-LP079-B079-F02-201
PROP-B080-F01-U101,B080,LP080,1,101,102.8,Residential,IND-AP-VSP-DVD-LP080-B080-F01-101
PROP-B080-F02-U201,B080,LP080,2,201,102.8,Residential,IND-AP-VSP-DVD-LP080-B080-F02-201
PROP-B081-F01-U101,B081,LP081,1,101,108.1,Residential,IND-AP-VSP-DVD-LP081-B081-F01-101
PROP-B081-F02-U201,B081,LP081,2,201,108.1,Residential,IND-AP-VSP-DVD-LP081-B081-F02-201
PROP-B082-F01-U101,B082,LP082,1,101,107.6,Residential,IND-AP-VSP-DVD-LP082-B082-F01-101
PROP-B082-F02-U201,B082,LP082,2,201,107.6,Residential,IND-AP-VSP-DVD-LP082-B082-F02-201
PROP-B083-F01-U101,B083,LP083,1,101,105.1,Residential,IND-AP-VSP-DVD-LP083-B083-F01-101
PROP-B083-F02-U201,B083,LP083,2,201,105.1,Residential,IND-AP-VSP-DVD-LP083-B083-F02-201
PROP-B084-F01-U101,B084,LP084,1,101,125.3,Residential,IND-AP-VSP-DVD-LP084-B084-F01-101
PROP-B084-F02-U201,B084,LP084,2,201,125.3,Residential,IND-AP-VSP-DVD-LP084-B084-F02-201
PROP-B085-F01-U101,B085,LP085,1,101,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F01-101
PROP-B085-F01-U102,B085,LP085,1,102,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F01-102
PROP-B085-F01-U103,B085,LP085,1,103,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F01-103
PROP-B085-F01-U104,B085,LP085,1,104,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F01-104
PROP-B085-F02-U201,B085,LP085,2,201,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F02-201
PROP-B085-F02-U202,B085,LP085,2,202,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F02-202
PROP-B085-F02-U203,B085,LP085,2,203,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F02-203
PROP-B085-F02-U204,B085,LP085,2,204,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F02-204
PROP-B085-F03-U301,B085,LP085,3,301,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F03-301
PROP-B085-F03-U302,B085,LP085,3,302,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F03-302
PROP-B085-F03-U303,B085,LP085,3,303,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F03-303
PROP-B085-F03-U304,B085,LP085,3,304,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F03-304
PROP-B085-F04-U401,B085,LP085,4,401,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F04-401
PROP-B085-F04-U402,B085,LP085,4,402,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F04-402
PROP-B085-F04-U403,B085,LP085,4,403,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F04-403
PROP-B085-F04-U404,B085,LP085,4,404,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F04-404
PROP-B085-F05-U501,B085,LP085,5,501,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F05-501
PROP-B085-F05-U502,B085,LP085,5,502,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F05-502
PROP-B085-F05-U503,B085,LP085,5,503,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F05-503
PROP-B085-F05-U504,B085,LP085,5,504,79.3,Residential,IND-AP-VSP-DVD-LP085-B085-F05-504
PROP-B086-F01-U101,B086,LP086,1,101,58.2,Residential,IND-AP-VSP-DVD-LP086-B086-F01-101
PROP-B086-F02-U201,B086,LP086,2,201,58.2,Residential,IND-AP-VSP-DVD-LP086-B086-F02-201
PROP-B087-F01-U101,B087,LP087,1,101,58.1,Residential,IND-AP-VSP-DVD-LP087-B087-F01-101
PROP-B087-F02-U201,B087,LP087,2,201,58.1,Residential,IND-AP-VSP-DVD-LP087-B087-F02-201
PROP-B088-F01-U101,B088,LP088,1,101,8447.5,Residential,IND-AP-VSP-DVD-LP088-B088-F01-101
PROP-B088-F02-U201,B088,LP088,2,201,8447.5,Residential,IND-AP-VSP-DVD-LP088-B088-F02-201
PROP-B088-F03-U301,B088,LP088,3,301,8447.5,Residential,IND-AP-VSP-DVD-LP088-B088-F03-301
PROP-B089-F01-U101,B089,LP089,1,101,50.4,Residential,IND-AP-VSP-DVD-LP089-B089-F01-101
PROP-B089-F02-U201,B089,LP089,2,201,50.4,Residential,IND-AP-VSP-DVD-LP089-B089-F02-201
PROP-B090-F01-U101,B090,LP090,1,101,50.3,Residential,IND-AP-VSP-DVD-LP090-B090-F01-101
PROP-B090-F02-U201,B090,LP090,2,201,50.3,Residential,IND-AP-VSP-DVD-LP090-B090-F02-201
PROP-B091-F01-U101,B091,LP091,1,101,61.5,Residential,IND-AP-VSP-DVD-LP091-B091-F01-101
PROP-B091-F02-U201,B091,LP091,2,201,61.5,Residential,IND-AP-VSP-DVD-LP091-B091-F02-201
PROP-B092-F01-U101,B092,LP092,1,101,61.7,Residential,IND-AP-VSP-DVD-LP092-B092-F01-101
PROP-B092-F02-U201,B092,LP092,2,201,61.7,Residential,IND-AP-VSP-DVD-LP092-B092-F02-201
PROP-B093-F01-U101,B093,LP093,1,101,41.7,Residential,IND-AP-VSP-DVD-LP093-B093-F01-101
PROP-B093-F02-U201,B093,LP093,2,201,41.7,Residential,IND-AP-VSP-DVD-LP093-B093-F02-201
PROP-B094-F01-U101,B094,LP094,1,101,39,Residential,IND-AP-VSP-DVD-LP094-B094-F01-101
PROP-B094-F01-U102,B094,LP094,1,102,39,Residential,IND-AP-VSP-DVD-LP094-B094-F01-102
PROP-B094-F01-U103,B094,LP094,1,103,39,Residential,IND-AP-VSP-DVD-LP094-B094-F01-103
PROP-B094-F01-U104,B094,LP094,1,104,39,Residential,IND-AP-VSP-DVD-LP094-B094-F01-104
PROP-B094-F02-U201,B094,LP094,2,201,39,Residential,IND-AP-VSP-DVD-LP094-B094-F02-201
PROP-B094-F02-U202,B094,LP094,2,202,39,Residential,IND-AP-VSP-DVD-LP094-B094-F02-202
PROP-B094-F02-U203,B094,LP094,2,203,39,Residential,IND-AP-VSP-DVD-LP094-B094-F02-203
PROP-B094-F02-U204,B094,LP094,2,204,39,Residential,IND-AP-VSP-DVD-LP094-B094-F02-204
PROP-B094-F03-U301,B094,LP094,3,301,39,Residential,IND-AP-VSP-DVD-LP094-B094-F03-301
PROP-B094-F03-U302,B094,LP094,3,302,39,Residential,IND-AP-VSP-DVD-LP094-B094-F03-302
PROP-B094-F03-U303,B094,LP094,3,303,39,Residential,IND-AP-VSP-DVD-LP094-B094-F03-303
PROP-B094-F03-U304,B094,LP094,3,304,39,Residential,IND-AP-VSP-DVD-LP094-B094-F03-304
PROP-B094-F04-U401,B094,LP094,4,401,39,Residential,IND-AP-VSP-DVD-LP094-B094-F04-401
PROP-B094-F04-U402,B094,LP094,4,402,39,Residential,IND-AP-VSP-DVD-LP094-B094-F04-402
PROP-B094-F04-U403,B094,LP094,4,403,39,Residential,IND-AP-VSP-DVD-LP094-B094-F04-403
PROP-B094-F04-U404,B094,LP094,4,404,39,Residential,IND-AP-VSP-DVD-LP094-B094-F04-404
PROP-B094-F05-U501,B094,LP094,5,501,39,Residential,IND-AP-VSP-DVD-LP094-B094-F05-501
PROP-B094-F05-U502,B094,LP094,5,502,39,Residential,IND-AP-VSP-DVD-LP094-B094-F05-502
PROP-B094-F05-U503,B094,LP094,5,503,39,Residential,IND-AP-VSP-DVD-LP094-B094-F05-503
PROP-B094-F05-U504,B094,LP094,5,504,39,Residential,IND-AP-VSP-DVD-LP094-B094-F05-504
PROP-B095-F01-U101,B095,LP095,1,101,42.7,Residential,IND-AP-VSP-DVD-LP095-B095-F01-101
PROP-B095-F02-U201,B095,LP095,2,201,42.7,Residential,IND-AP-VSP-DVD-LP095-B095-F02-201
PROP-B096-F01-U101,B096,LP096,1,101,54.3,Residential,IND-AP-VSP-DVD-LP096-B096-F01-101
PROP-B096-F02-U201,B096,LP096,2,201,54.3,Residential,IND-AP-VSP-DVD-LP096-B096-F02-201
PROP-B097-F01-U101,B097,LP097,1,101,79.1,Residential,IND-AP-VSP-DVD-LP097-B097-F01-101
PROP-B097-F02-U201,B097,LP097,2,201,79.1,Residential,IND-AP-VSP-DVD-LP097-B097-F02-201
PROP-B098-F01-U101,B098,LP098,1,101,55,Residential,IND-AP-VSP-DVD-LP098-B098-F01-101
PROP-B098-F02-U201,B098,LP098,2,201,55,Residential,IND-AP-VSP-DVD-LP098-B098-F02-201
PROP-B099-F01-U101,B099,LP099,1,101,53.5,Residential,IND-AP-VSP-DVD-LP099-B099-F01-101
PROP-B099-F02-U201,B099,LP099,2,201,53.5,Residential,IND-AP-VSP-DVD-LP099-B099-F02-201
PROP-B100-F01-U101,B100,LP100,1,101,42.5,Residential,IND-AP-VSP-DVD-LP100-B100-F01-101
PROP-B100-F02-U201,B100,LP100,2,201,42.5,Residential,IND-AP-VSP-DVD-LP100-B100-F02-201
PROP-B101-F01-U101,B101,LP101,1,101,42.7,Residential,IND-AP-VSP-DVD-LP101-B101-F01-101
PROP-B101-F02-U201,B101,LP101,2,201,42.7,Residential,IND-AP-VSP-DVD-LP101-B101-F02-201
PROP-B102-F01-U101,B102,LP102,1,101,62.8,Residential,IND-AP-VSP-DVD-LP102-B102-F01-101
PROP-B102-F02-U201,B102,LP102,2,201,62.8,Residential,IND-AP-VSP-DVD-LP102-B102-F02-201
PROP-B103-F01-U101,B103,LP103,1,101,139.1,Residential,IND-AP-VSP-DVD-LP103-B103-F01-101
PROP-B103-F02-U201,B103,LP103,2,201,139.1,Residential,IND-AP-VSP-DVD-LP103-B103-F02-201
PROP-B104-F01-U101,B104,LP104,1,101,117.9,Residential,IND-AP-VSP-DVD-LP104-B104-F01-101
PROP-B104-F02-U201,B104,LP104,2,201,117.9,Residential,IND-AP-VSP-DVD-LP104-B104-F02-201
PROP-B105-F01-U101,B105,LP105,1,101,80.8,Residential,IND-AP-VSP-DVD-LP105-B105-F01-101
PROP-B105-F02-U201,B105,LP105,2,201,80.8,Residential,IND-AP-VSP-DVD-LP105-B105-F02-201
PROP-B106-F01-U101,B106,LP106,1,101,125.9,Shop,IND-AP-VSP-DVD-LP106-B106-F01-101
PROP-B106-F01-U102,B106,LP106,1,102,125.9,Shop,IND-AP-VSP-DVD-LP106-B106-F01-102
PROP-B106-F01-U103,B106,LP106,1,103,125.9,Shop,IND-AP-VSP-DVD-LP106-B106-F01-103
PROP-B106-F02-U201,B106,LP106,2,201,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F02-201
PROP-B106-F02-U202,B106,LP106,2,202,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F02-202
PROP-B106-F02-U203,B106,LP106,2,203,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F02-203
PROP-B106-F03-U301,B106,LP106,3,301,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F03-301
PROP-B106-F03-U302,B106,LP106,3,302,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F03-302
PROP-B106-F03-U303,B106,LP106,3,303,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F03-303
PROP-B106-F04-U401,B106,LP106,4,401,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F04-401
PROP-B106-F04-U402,B106,LP106,4,402,125.9,Office,IND-AP-VSP-DVD-LP106-B106-F04-402
